project_root,mapper_interface,method_name,param_count,source_file,line_number
"D:\git\usCode\dbu-mod-delivery","com.cds.shamsign.mapper.ShamSignPrCusInfoMapper","updateDelFlagBySsciId",1,"cirro-system/src/main/java/com/cds/shamsign/mapper/ShamSignPrCusInfoMapper.java",22
"D:\git\usCode\dbu-mod-delivery","com.cds.sign.mapper.MisWayBillRateMapper","getSignRateInfo",3,"cirro-system/src/main/java/com/cds/sign/mapper/MisWayBillRateMapper.java",55
"D:\git\usCode\dbu-mod-delivery","com.cds.stationstock.mapper.StationStockMapper","getStationStock",1,"cirro-system/src/main/java/com/cds/stationstock/mapper/StationStockMapper.java",30
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysAutoAssignLogMapper","delete",1,"cirro-system/src/main/java/com/cds/system/mapper/SysAutoAssignLogMapper.java",24
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysAutoAssignLogMapper","selectById",1,"cirro-system/src/main/java/com/cds/system/mapper/SysAutoAssignLogMapper.java",22
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysAutoAssignMapper","getWorkAreasCourierByPostcode",2,"cirro-system/src/main/java/com/cds/system/mapper/SysAutoAssignMapper.java",89
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysAutoAssignMapper","selectWorkAreasStationByPostcode",1,"cirro-system/src/main/java/com/cds/system/mapper/SysAutoAssignMapper.java",85
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysCityMapper","selectSysCityByName",1,"cirro-system/src/main/java/com/cds/system/mapper/SysCityMapper.java",27
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysConfigMapper","deleteConfigById",1,"cirro-system/src/main/java/com/cds/system/mapper/SysConfigMapper.java",95
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","checkDeptExistUser",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",87
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","checkDeptNameUnique",2,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",97
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","deleteDeptById",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",136
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","existDeptNameFistEqValue",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",154
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","hasChildByDeptId",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",78
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","insertDept",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",105
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","listByDeptIds",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",183
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","listDeptByLineId",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",139
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","listLineDept",0,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",145
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","listNewByDeptIds",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",186
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","listSites",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",142
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","selectByDeptNameList",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",160
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","selectCentreAndSite",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",179
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","selectChildrenDeptById",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",60
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","selectDeptByAssignId",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",157
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","selectDeptByCityIdAndStateId",2,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",170
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","selectDeptByCode",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",51
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","selectDeptById",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",47
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","selectDeptList",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",26
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","selectDeptListByRoleId",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",38
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","selectNormalChildrenDeptById",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",69
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","selectWarehouseReportDeptList",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",29
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","updateDept",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",113
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","updateDeptChildren",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",128
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDeptMapper","updateDeptStatus",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDeptMapper.java",120
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDictDataMapper","deleteDictDataById",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDictDataMapper.java",69
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDictDataMapper","selectDictLabel",2,"cirro-system/src/main/java/com/cds/system/mapper/SysDictDataMapper.java",44
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysDictTypeMapper","deleteDictTypeById",1,"cirro-system/src/main/java/com/cds/system/mapper/SysDictTypeMapper.java",60
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysLineBusinessTimetableMapper","deleteSysLineBusinessTimetableById",1,"cirro-system/src/main/java/com/cds/system/mapper/SysLineBusinessTimetableMapper.java",68
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysLineBusinessTimetableMapper","deleteSysLineBusinessTimetableByIds",1,"cirro-system/src/main/java/com/cds/system/mapper/SysLineBusinessTimetableMapper.java",76
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysLineBusinessTimetableMapper","insertSysLineBusinessTimetable",1,"cirro-system/src/main/java/com/cds/system/mapper/SysLineBusinessTimetableMapper.java",52
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysLineBusinessTimetableMapper","selectSysLineBusinessTimetableById",1,"cirro-system/src/main/java/com/cds/system/mapper/SysLineBusinessTimetableMapper.java",25
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysLineBusinessTimetableMapper","selectSysLineBusinessTimetableList",1,"cirro-system/src/main/java/com/cds/system/mapper/SysLineBusinessTimetableMapper.java",33
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysLineBusinessTimetableMapper","selectSysLineBusinessTimetableListNew",1,"cirro-system/src/main/java/com/cds/system/mapper/SysLineBusinessTimetableMapper.java",43
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysLineBusinessTimetableMapper","updateSysLineBusinessTimetable",1,"cirro-system/src/main/java/com/cds/system/mapper/SysLineBusinessTimetableMapper.java",60
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysLineHaulMapper","getLineNameByStartAndEnd",3,"cirro-system/src/main/java/com/cds/system/mapper/SysLineHaulMapper.java",129
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysLineHaulMapper","getLineNameByStartAndEndNew",3,"cirro-system/src/main/java/com/cds/system/mapper/SysLineHaulMapper.java",134
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysLineHaulMapper","getLineStartAndEndAddress",3,"cirro-system/src/main/java/com/cds/system/mapper/SysLineHaulMapper.java",111
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysLineHaulMapper","getServiceNameByName",1,"cirro-system/src/main/java/com/cds/system/mapper/SysLineHaulMapper.java",137
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysLineHaulTransitMapper","getAlHaulSetting",0,"cirro-system/src/main/java/com/cds/system/mapper/SysLineHaulTransitMapper.java",71
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysMenuMapper","selectMenuList",1,"cirro-system/src/main/java/com/cds/system/mapper/SysMenuMapper.java",23
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysMenuMapper","selectMenuListByUserId",1,"cirro-system/src/main/java/com/cds/system/mapper/SysMenuMapper.java",38
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysMenuMapper","selectMenuPerms",0,"cirro-system/src/main/java/com/cds/system/mapper/SysMenuMapper.java",30
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleDeptMapper","batchRoleDept",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleDeptMapper.java",48
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleDeptMapper","deleteRoleDept",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleDeptMapper.java",31
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleDeptMapper","deleteRoleDeptByRoleId",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleDeptMapper.java",23
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleDeptMapper","selectCountRoleDeptByDeptId",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleDeptMapper.java",40
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMapper","checkRoleKeyUnique",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMapper.java",86
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMapper","checkRoleNameUnique",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMapper.java",77
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMapper","deleteRoleById",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMapper.java",110
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMapper","deleteRoleByIds",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMapper.java",118
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMapper","insertRole",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMapper.java",102
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMapper","selectRoleAll",0,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMapper.java",41
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMapper","selectRoleById",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMapper.java",59
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMapper","selectRoleList",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMapper.java",24
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMapper","selectRoleListByUserId",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMapper.java",50
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMapper","selectRolePermissionByUserId",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMapper.java",33
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMapper","updateRole",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMapper.java",94
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMenuMapper","batchRoleMenu",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMenuMapper.java",40
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysRoleMenuMapper","deleteRoleMenuByRoleId",1,"cirro-system/src/main/java/com/cds/system/mapper/SysRoleMenuMapper.java",32
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysScanHistoryMapper","deleteByWaybillNoAndPackNo",1,"cirro-system/src/main/java/com/cds/system/mapper/SysScanHistoryMapper.java",97
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysScanHistoryMapper","getCheckInScanByWaybill",1,"cirro-system/src/main/java/com/cds/system/mapper/SysScanHistoryMapper.java",536
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysScanHistoryMapper","selectHisByWayBillNoAndScanType",2,"cirro-system/src/main/java/com/cds/system/mapper/SysScanHistoryMapper.java",220
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysStateMapper","getSysStateByName",1,"cirro-system/src/main/java/com/cds/system/mapper/SysStateMapper.java",84
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysUserPostMapper","batchUserPost",1,"cirro-system/src/main/java/com/cds/system/mapper/SysUserPostMapper.java",46
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysUserPostMapper","deleteUserPost",1,"cirro-system/src/main/java/com/cds/system/mapper/SysUserPostMapper.java",38
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysUserRoleMapper","batchUserRole",1,"cirro-system/src/main/java/com/cds/system/mapper/SysUserRoleMapper.java",47
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysUserRoleMapper","countUserRoleByRoleId",1,"cirro-system/src/main/java/com/cds/system/mapper/SysUserRoleMapper.java",39
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysUserRoleMapper","deleteUserRole",1,"cirro-system/src/main/java/com/cds/system/mapper/SysUserRoleMapper.java",31
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysUserRoleMapper","deleteUserRoleInfo",1,"cirro-system/src/main/java/com/cds/system/mapper/SysUserRoleMapper.java",55
"D:\git\usCode\dbu-mod-delivery","com.cds.system.mapper.SysUserRoleMapper","deleteUserRoleInfos",2,"cirro-system/src/main/java/com/cds/system/mapper/SysUserRoleMapper.java",64
"D:\git\usCode\dbu-mod-delivery","com.cds.thirdParty.mapper.ThirdPartyLabelsMapper","updateByPrimaryKeySelective",1,"cirro-system/src/main/java/com/cds/thirdParty/mapper/ThirdPartyLabelsMapper.java",10
"D:\git\usCode\dbu-mod-delivery","com.cds.thirdParty.mapper.ThirdPartyWaybillsMapper","getProviderName",1,"cirro-system/src/main/java/com/cds/thirdParty/mapper/ThirdPartyWaybillsMapper.java",41
"D:\git\usCode\dbu-mod-delivery","com.cds.track.mapper.LtsGotListeningTaskMapper","getById",1,"cirro-system/src/main/java/com/cds/track/mapper/LtsGotListeningTaskMapper.java",22
"D:\git\usCode\dbu-mod-delivery","com.cds.track.mapper.TrackSecTypeConfigMapper","deleteTrackSecTypeConfigById",1,"cirro-system/src/main/java/com/cds/track/mapper/TrackSecTypeConfigMapper.java",65
"D:\git\usCode\dbu-mod-delivery","com.cds.warehouse.mapper.MisWarehouseInventoryMapper","selectMisWarehouseInventoryByWaybillNo",1,"cirro-system/src/main/java/com/cds/warehouse/mapper/MisWarehouseInventoryMapper.java",80
"D:\git\usCode\dbu-mod-delivery","com.cds.warehouse.mapper.SiteReceiveWaybillMapper","selectListByDeptIdAndWaybillNos",2,"cirro-system/src/main/java/com/cds/warehouse/mapper/SiteReceiveWaybillMapper.java",167
"D:\git\usCode\dbu-mod-delivery","com.cds.warehouse.mapper.SiteReceiveWaybillMapper","updateDeleteBySiteReceiveWaybill",1,"cirro-system/src/main/java/com/cds/warehouse/mapper/SiteReceiveWaybillMapper.java",131
"D:\git\usCode\dbu-mod-delivery","com.cds.warehouse.mapper.WarehouseCheckoutRecordsMapper","findCheckoutNumberByDate",3,"cirro-system/src/main/java/com/cds/warehouse/mapper/WarehouseCheckoutRecordsMapper.java",168
"D:\git\usCode\dbu-mod-delivery","com.cds.warehouse.mapper.WarehouseCheckoutRecordsMapper","getNotCheckInWaybillList",1,"cirro-system/src/main/java/com/cds/warehouse/mapper/WarehouseCheckoutRecordsMapper.java",176
"D:\git\usCode\dbu-mod-delivery","com.cds.warehouse.mapper.WarehouseCheckoutRecordsMapper","selectCheckOutNumberByGroupNumber",2,"cirro-system/src/main/java/com/cds/warehouse/mapper/WarehouseCheckoutRecordsMapper.java",99
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisBoxScanRecordMapper","getWaybillByBoxNum",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisBoxScanRecordMapper.java",105
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisBoxScanRecordMapper","insertBatch",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisBoxScanRecordMapper.java",101
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCollectPlanItemMapper","deleteByPlanId",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCollectPlanItemMapper.java",82
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCollectPlanItemMapper","listByIds",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCollectPlanItemMapper.java",41
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerContactsMapper","checkAccountAndPwd",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerContactsMapper.java",146
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerMapper","getInfoByActAndPwd",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerMapper.java",28
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerMapper","insertCollectPluginsId",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerMapper.java",186
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerMapper","selectCollectByCustomerId",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerMapper.java",107
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerMapper","selectCollectById",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerMapper.java",130
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerMapper","selectCollectByPlanId",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerMapper.java",140
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerMapper","selectMisCustomerListByReturnCode",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerMapper.java",316
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerPluginsInfoMapper","selectMisCustomerShopifyByShopName",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerPluginsInfoMapper.java",83
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerPluginsInfoMapper","shopifyUnbind",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerPluginsInfoMapper.java",115
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerPostcodeRelationMapper","deleteByPrimaryKey",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerPostcodeRelationMapper.java",11
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerPostcodeRelationMapper","insert",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerPostcodeRelationMapper.java",13
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerPostcodeRelationMapper","insertSelective",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerPostcodeRelationMapper.java",15
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerPostcodeRelationMapper","selectByPrimaryKey",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerPostcodeRelationMapper.java",17
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerPostcodeRelationMapper","updateByPrimaryKey",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerPostcodeRelationMapper.java",21
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerPostcodeRelationMapper","updateByPrimaryKeySelective",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerPostcodeRelationMapper.java",19
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisCustomerReturnsMapper","countByCustomerId",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisCustomerReturnsMapper.java",31
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisOutletsTrackMapper","deliveryRate",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisOutletsTrackMapper.java",117
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisOutletsTrackMapper","getOutOfDelivery",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisOutletsTrackMapper.java",157
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisOutletsTrackMapper","getZipCodeByOpMoveDetail",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisOutletsTrackMapper.java",139
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisOutletsTrackMapper","groupZipCodeInOtd",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisOutletsTrackMapper.java",148
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisPackageDeptRefLogMapper","insert",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisPackageDeptRefLogMapper.java",23
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisPackageDeptRefMapper","deleteMisPackageByPackageNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisPackageDeptRefMapper.java",83
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisPackageDeptRefMapper","getPlanTimeByWaybillNoList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisPackageDeptRefMapper.java",273
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisPackageDeptRefMapper","selectFirstByPackageNo",0,"cirro-system/src/main/java/com/cds/waybill/mapper/MisPackageDeptRefMapper.java",127
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisPinCodeRecordMapper","deleteByPrimaryKey",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisPinCodeRecordMapper.java",14
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisPinCodeRecordMapper","insertSelective",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisPinCodeRecordMapper.java",18
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisPinCodeRecordMapper","selectByPrimaryKey",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisPinCodeRecordMapper.java",20
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisPinCodeRecordMapper","updateByPrimaryKey",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisPinCodeRecordMapper.java",24
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisPinCodeRecordMapper","updateByPrimaryKeySelective",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisPinCodeRecordMapper.java",22
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisPointsTrackMapper","selectMisPointsTrackById",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisPointsTrackMapper.java",20
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisReturnProductOutMapper","deleteReturnProductOut",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisReturnProductOutMapper.java",80
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisReturnProductOutMapper","getCountTodayAllReturnProductOutNumberNew",4,"cirro-system/src/main/java/com/cds/waybill/mapper/MisReturnProductOutMapper.java",208
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisReturnWebsiteArrivalMapper","getReturnWebsiteArrivalInfo",3,"cirro-system/src/main/java/com/cds/waybill/mapper/MisReturnWebsiteArrivalMapper.java",44
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisReturnWebsiteArrivalMapper","getSecondarySiteReturnInfo",3,"cirro-system/src/main/java/com/cds/waybill/mapper/MisReturnWebsiteArrivalMapper.java",56
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillErrorAddressLogMapper","insertBatch",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillErrorAddressLogMapper.java",31
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillErrorAddressLogMapper","updateMisWaybillErrorAddressLog",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillErrorAddressLogMapper.java",38
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillErrorAddressMapper","updateMisWaybillErrorAddress",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillErrorAddressMapper.java",41
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillExpandMapper","updateHubByWaybillNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillExpandMapper.java",40
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","InOutWarehouseDaily",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",518
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","appGetMisWayBillByNo",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",379
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","appGetMisWayBillDetails",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",375
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","appWaybillDistance",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",399
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","appWaybillList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",383
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","assignList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",80
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","automaticCheckIn",4,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",824
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","bagging",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",320
